,Value,Count,ancID,polyID,POP_COUNT,POP_AREA,CLASSDENS,POP_EST,TOTALFRACT,NEW_POP,NEWDENSITY
6449,1554990.0,18.0,24.0,1739.0,0.0,85.0,0.003,0.054,0.3016759776536313,0.0,0.0
6450,1555009.0,80.0,43.0,1720.0,0.0,6259.0,0.0001,0.008,0.007861635220125786,0.0,0.0
6451,1555048.0,3218.0,82.0,1681.0,0.0,7779.0,0.0001,0.32180000000000003,0.1483633010603965,0.0,0.0
6452,1556751.0,26.0,21.0,1743.0,0.0,96.0,0.001,0.026000000000000002,0.7065217391304348,0.0,0.0
6453,1556752.0,55.0,22.0,1742.0,0.0,63.0,0.002,0.11,0.9322033898305085,0.0,0.0
6454,1556753.0,4.0,23.0,1741.0,0.0,41.0,0.002,0.008,0.13793103448275862,0.0,0.0
6455,1556825.0,1.0,95.0,1669.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0
6456,1558516.0,5.0,21.0,1744.0,0.0,25.0,0.001,0.005,0.11111111111111112,0.0,0.0
6457,1558517.0,2.0,22.0,1743.0,0.0,96.0,0.002,0.004,0.10869565217391305,0.0,0.0
6458,1560282.0,9.0,21.0,1745.0,0.0,33.0,0.001,0.009000000000000001,0.15789473684210528,0.0,0.0
6459,1560283.0,20.0,22.0,1744.0,0.0,25.0,0.002,0.04,0.888888888888889,0.0,0.0
6460,1562049.0,87.0,21.0,1746.0,0.0,210.0,0.001,0.08700000000000001,0.5926430517711172,0.0,0.0
6461,1562050.0,8.0,22.0,1745.0,0.0,33.0,0.002,0.016,0.2807017543859649,0.0,0.0
6462,1563817.0,13.0,21.0,1747.0,0.0,51.0,0.001,0.013000000000000001,0.1460674157303371,0.0,0.0
6463,1563818.0,24.0,22.0,1746.0,0.0,210.0,0.002,0.048,0.32697547683923706,0.0,0.0
6464,1563819.0,16.0,23.0,1745.0,0.0,33.0,0.002,0.032,0.5614035087719298,0.0,0.0
6465,1563838.0,5.0,42.0,1726.0,0.0,46.0,0.0001,0.0005,0.007751937984496124,0.0,0.0
6466,1565586.0,59.0,21.0,1748.0,0.0,468.0,0.001,0.059000000000000004,0.5042735042735043,0.0,0.0
6467,1565587.0,30.0,22.0,1747.0,0.0,51.0,0.002,0.06,0.6741573033707865,0.0,0.0
6468,1565588.0,1.0,23.0,1746.0,0.0,210.0,0.002,0.002,0.013623978201634876,0.0,0.0
6469,1565617.0,9.0,52.0,1717.0,0.0,717.0,0.0001,0.0009000000000000001,0.0008020675519115943,0.0,0.0
6470,1567356.0,7.0,21.0,1749.0,0.0,79.0,0.001,0.007,0.49295774647887325,0.0,0.0
6471,1567357.0,9.0,22.0,1748.0,0.0,468.0,0.002,0.018000000000000002,0.15384615384615385,0.0,0.0
6472,1567358.0,8.0,23.0,1747.0,0.0,51.0,0.002,0.016,0.17977528089887643,0.0,0.0
6473,1569127.0,179.0,21.0,1750.0,0.0,571.0,0.001,0.179,0.18810424548129465,0.0,0.0
6474,1569196.0,2400.0,90.0,1681.0,0.0,7779.0,0.0001,0.24000000000000002,0.11065006915629323,0.0,0.0
6475,1570899.0,185.0,21.0,1751.0,0.0,601.0,0.001,0.185,0.19636981212185542,0.0,0.0
6476,1570900.0,211.0,22.0,1750.0,0.0,571.0,0.002,0.422,0.44346364018495166,0.0,0.0
6477,1570930.0,15.0,52.0,1720.0,0.0,6259.0,0.0001,0.0015,0.0014740566037735848,0.0,0.0
6478,1572672.0,12.0,21.0,1752.0,0.0,79.0,0.001,0.012,0.6417112299465241,0.0,0.0
6479,1572673.0,250.0,22.0,1751.0,0.0,601.0,0.002,0.5,0.5307292219509606,0.0,0.0
6480,1572674.0,146.0,23.0,1750.0,0.0,571.0,0.002,0.292,0.3068516183270281,0.0,0.0
6481,1574446.0,102.0,21.0,1753.0,0.0,2959.0,0.001,0.10200000000000001,0.13134174607262428,0.0,0.0
6482,1574448.0,64.0,23.0,1751.0,0.0,601.0,0.002,0.128,0.13586668081944592,0.0,0.0
6483,1574449.0,19.0,24.0,1750.0,0.0,571.0,0.003,0.057,0.05989911727616646,0.0,0.0
6484,1576221.0,9.0,21.0,1754.0,0.0,140.0,0.001,0.009000000000000001,0.03202846975088968,0.0,0.0
6485,1576222.0,126.0,22.0,1753.0,0.0,2959.0,0.002,0.252,0.3244913726500129,0.0,0.0
6486,1576224.0,41.0,24.0,1751.0,0.0,601.0,0.003,0.123,0.1305593885999363,0.0,0.0
6487,1577997.0,22.0,21.0,1755.0,0.0,57.0,0.001,0.022,0.23913043478260868,0.0,0.0
6488,1577998.0,55.0,22.0,1754.0,0.0,140.0,0.002,0.11,0.39145907473309605,0.0,0.0
6489,1577999.0,68.0,23.0,1753.0,0.0,2959.0,0.002,0.136,0.17512232809683237,0.0,0.0
6490,1578071.0,18.0,95.0,1681.0,0.0,7779.0,0.0,0.0,0.0,0.0,0.0
6491,1579764.0,22.0,11.0,1766.0,0.0,1274.0,0.0,0.0,0.0,0.0,0.0
6492,1579775.0,35.0,22.0,1755.0,0.0,57.0,0.002,0.07,0.7608695652173914,0.0,0.0
6493,1579776.0,66.0,23.0,1754.0,0.0,140.0,0.002,0.132,0.4697508896797153,0.0,0.0
6494,1579777.0,7.0,24.0,1753.0,0.0,2959.0,0.003,0.021,0.02704094772083441,0.0,0.0
6495,1581542.0,8.0,11.0,1767.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0
6496,1581552.0,3.0,21.0,1757.0,0.0,32.0,0.001,0.003,0.04918032786885246,0.0,0.0
6497,1581553.0,3.0,22.0,1756.0,0.0,5.0,0.002,0.006,0.6,0.0,0.0
6498,1581555.0,10.0,24.0,1754.0,0.0,140.0,0.003,0.03,0.10676156583629892,0.0,0.0
6499,1583331.0,2.0,21.0,1758.0,0.0,37.0,0.001,0.002,0.027777777777777776,0.0,0.0
6500,1583332.0,21.0,22.0,1757.0,0.0,32.0,0.002,0.042,0.6885245901639344,0.0,0.0
6501,1583333.0,2.0,23.0,1756.0,0.0,5.0,0.002,0.004,0.4,0.0,0.0
6502,1585111.0,33.0,21.0,1759.0,0.0,203.0,0.001,0.033,0.08823529411764705,0.0,0.0
6503,1585112.0,11.0,22.0,1758.0,0.0,37.0,0.002,0.022,0.3055555555555555,0.0,0.0
6504,1585113.0,8.0,23.0,1757.0,0.0,32.0,0.002,0.016,0.2622950819672131,0.0,0.0
6505,1585171.0,5.0,81.0,1699.0,0.0,465.0,0.0001,0.0005,0.0009484066767830046,0.0,0.0
6506,1586892.0,39.0,21.0,1760.0,0.0,128.0,0.001,0.039,0.31001589825119236,0.0,0.0
6507,1586893.0,142.0,22.0,1759.0,0.0,203.0,0.002,0.28400000000000003,0.7593582887700534,0.0,0.0
6508,1586894.0,24.0,23.0,1758.0,0.0,37.0,0.002,0.048,0.6666666666666666,0.0,0.0
6509,1588674.0,11.0,21.0,1761.0,0.0,103.0,0.001,0.011,0.061832490163012926,0.0,0.0
6510,1588675.0,14.0,22.0,1760.0,0.0,128.0,0.002,0.028,0.22257551669316378,0.0,0.0
6511,1588676.0,27.0,23.0,1759.0,0.0,203.0,0.002,0.054,0.14438502673796788,0.0,0.0
6512,1590457.0,30.0,21.0,1762.0,0.0,173.0,0.001,0.03,0.0946372239747634,0.0,0.0
6513,1590458.0,51.0,22.0,1761.0,0.0,103.0,0.002,0.10200000000000001,0.5733558178752108,0.0,0.0
6514,1590459.0,27.0,23.0,1760.0,0.0,128.0,0.002,0.054,0.4292527821939587,0.0,0.0
6515,1590460.0,1.0,24.0,1759.0,0.0,203.0,0.003,0.003,0.00802139037433155,0.0,0.0
6516,1592241.0,3.0,21.0,1763.0,0.0,30.0,0.001,0.003,0.05263157894736841,0.0,0.0
6517,1592242.0,86.0,22.0,1762.0,0.0,173.0,0.002,0.17200000000000001,0.5425867507886436,0.0,0.0
6518,1592243.0,32.0,23.0,1761.0,0.0,103.0,0.002,0.064,0.35975267003934797,0.0,0.0
6519,1594026.0,1.0,21.0,1764.0,0.0,40.0,0.001,0.001,0.012658227848101266,0.0,0.0
6520,1594027.0,25.0,22.0,1763.0,0.0,30.0,0.002,0.05,0.8771929824561403,0.0,0.0
6521,1594028.0,56.0,23.0,1762.0,0.0,173.0,0.002,0.112,0.35331230283911674,0.0,0.0
6522,1595813.0,37.0,22.0,1764.0,0.0,40.0,0.002,0.074,0.9367088607594937,0.0,0.0
6523,1595814.0,2.0,23.0,1763.0,0.0,30.0,0.002,0.004,0.07017543859649122,0.0,0.0
6524,1595815.0,1.0,24.0,1762.0,0.0,173.0,0.003,0.003,0.00946372239747634,0.0,0.0
6525,1595873.0,185.0,82.0,1704.0,0.0,195.0,0.0001,0.018500000000000003,0.6491228070175439,0.0,0.0
6526,1597599.0,508.0,21.0,1766.0,0.0,1274.0,0.001,0.508,0.25818255743037205,0.0,0.0
6527,1597600.0,9.0,22.0,1765.0,0.0,39.0,0.002,0.018000000000000002,0.2307692307692308,0.0,0.0
6528,1597601.0,2.0,23.0,1764.0,0.0,40.0,0.002,0.004,0.05063291139240506,0.0,0.0
6529,1599387.0,12.0,21.0,1767.0,0.0,198.0,0.001,0.012,0.026726057906458798,0.0,0.0
6530,1599388.0,594.0,22.0,1766.0,0.0,1274.0,0.002,1.188,0.6037812563529172,0.0,0.0
6531,1599389.0,30.0,23.0,1765.0,0.0,39.0,0.002,0.06,0.7692307692307692,0.0,0.0
6532,1601177.0,23.0,22.0,1767.0,0.0,198.0,0.002,0.046,0.10244988864142539,0.0,0.0
6533,1601178.0,111.0,23.0,1766.0,0.0,1274.0,0.002,0.222,0.11282781053059565,0.0,0.0
6534,1601245.0,162.0,90.0,1699.0,0.0,465.0,0.0001,0.0162,0.030728376327769345,0.0,0.0
6535,1602967.0,37.0,22.0,1768.0,0.0,40.0,0.002,0.074,0.9249999999999999,0.0,0.0
6536,1602968.0,98.0,23.0,1767.0,0.0,198.0,0.002,0.196,0.4365256124721604,0.0,0.0
6537,1602969.0,15.0,24.0,1766.0,0.0,1274.0,0.003,0.045,0.0228705021345802,0.0,0.0
6538,1602987.0,6.0,42.0,1748.0,0.0,468.0,0.0001,0.0006000000000000001,0.005128205128205128,0.0,0.0
6539,1604757.0,18.0,21.0,1770.0,0.0,62.0,0.001,0.018000000000000002,0.22140221402214025,0.0,0.0
6540,1604759.0,3.0,23.0,1768.0,0.0,40.0,0.002,0.006,0.075,0.0,0.0
6541,1604760.0,65.0,24.0,1767.0,0.0,198.0,0.003,0.195,0.43429844097995546,0.0,0.0
6542,1604807.0,5.0,71.0,1720.0,0.0,6259.0,0.0001,0.0005,0.0004913522012578616,0.0,0.0
6543,1606550.0,31.0,22.0,1770.0,0.0,62.0,0.002,0.062,0.7626076260762608,0.0,0.0
6544,1606551.0,10.0,23.0,1769.0,0.0,13.0,0.002,0.02,0.689655172413793,0.0,0.0
6545,1608342.0,1.0,21.0,1772.0,0.0,16.0,0.001,0.001,0.03225806451612903,0.0,0.0
6546,1608343.0,29.0,22.0,1771.0,0.0,30.0,0.002,0.058,0.9666666666666667,0.0,0.0
6547,1608345.0,3.0,24.0,1769.0,0.0,13.0,0.003,0.009000000000000001,0.3103448275862069,0.0,0.0
6548,1608363.0,16.0,42.0,1751.0,0.0,601.0,0.0001,0.0016,0.001698333510243074,0.0,0.0
6549,1610136.0,41.0,21.0,1773.0,0.0,350.0,0.001,0.041,0.060903149138443254,0.0,0.0
6550,1610137.0,10.0,22.0,1772.0,0.0,16.0,0.002,0.02,0.6451612903225806,0.0,0.0
6551,1610138.0,1.0,23.0,1771.0,0.0,30.0,0.002,0.002,0.03333333333333333,0.0,0.0
6552,1610158.0,19.0,43.0,1751.0,0.0,601.0,0.0001,0.0019,0.0020167710434136504,0.0,0.0
6553,1610210.0,50.0,95.0,1699.0,0.0,465.0,0.0,0.0,0.0,0.0,0.0
6554,1611932.0,118.0,22.0,1773.0,0.0,350.0,0.002,0.23600000000000002,0.35056446821152704,0.0,0.0
6555,1611933.0,5.0,23.0,1772.0,0.0,16.0,0.002,0.01,0.3225806451612903,0.0,0.0
6556,1613727.0,12.0,21.0,1775.0,0.0,56.0,0.001,0.012,0.12,0.0,0.0
6557,1613728.0,8.0,22.0,1774.0,0.0,44.0,0.002,0.016,0.17582417582417584,0.0,0.0
6558,1613729.0,171.0,23.0,1773.0,0.0,350.0,0.002,0.342,0.5080213903743316,0.0,0.0
6559,1615525.0,41.0,22.0,1775.0,0.0,56.0,0.002,0.082,0.82,0.0,0.0
6560,1615526.0,33.0,23.0,1774.0,0.0,44.0,0.002,0.066,0.7252747252747254,0.0,0.0
6561,1615527.0,18.0,24.0,1773.0,0.0,350.0,0.003,0.054,0.08021390374331551,0.0,0.0
6562,1617322.0,18.0,21.0,1777.0,0.0,59.0,0.001,0.018000000000000002,0.18000000000000002,0.0,0.0
6563,1617323.0,21.0,22.0,1776.0,0.0,23.0,0.002,0.042,0.9130434782608696,0.0,0.0
6564,1617324.0,3.0,23.0,1775.0,0.0,56.0,0.002,0.006,0.06,0.0,0.0
6565,1617325.0,3.0,24.0,1774.0,0.0,44.0,0.003,0.009000000000000001,0.09890109890109891,0.0,0.0
6566,1619122.0,41.0,22.0,1777.0,0.0,59.0,0.002,0.082,0.82,0.0,0.0
6567,1619123.0,2.0,23.0,1776.0,0.0,23.0,0.002,0.004,0.08695652173913043,0.0,0.0
6568,1620921.0,9.0,21.0,1779.0,0.0,30.0,0.001,0.009000000000000001,0.17647058823529413,0.0,0.0
6569,1620922.0,17.0,22.0,1778.0,0.0,23.0,0.002,0.034,0.7391304347826088,0.0,0.0
6570,1622722.0,1.0,21.0,1780.0,0.0,20.0,0.001,0.001,0.02564102564102564,0.0,0.0
6571,1622723.0,15.0,22.0,1779.0,0.0,30.0,0.002,0.03,0.588235294117647,0.0,0.0
6572,1622724.0,6.0,23.0,1778.0,0.0,23.0,0.002,0.012,0.2608695652173913,0.0,0.0
6573,1622742.0,3.0,41.0,1760.0,0.0,128.0,0.0001,0.00030000000000000003,0.002384737678855326,0.0,0.0
6574,1622782.0,84.0,81.0,1720.0,0.0,6259.0,0.0001,0.008400000000000001,0.008254716981132075,0.0,0.0
6575,1624525.0,12.0,22.0,1780.0,0.0,20.0,0.002,0.024,0.6153846153846154,0.0,0.0
6576,1624526.0,6.0,23.0,1779.0,0.0,30.0,0.002,0.012,0.23529411764705882,0.0,0.0
6577,1624545.0,2.0,42.0,1760.0,0.0,128.0,0.0001,0.0002,0.001589825119236884,0.0,0.0
6578,1624585.0,2542.0,82.0,1720.0,0.0,6259.0,0.0001,0.25420000000000004,0.2498034591194969,0.0,0.0
6579,1626327.0,4.0,21.0,1782.0,0.0,59.0,0.001,0.004,0.03508771929824561,0.0,0.0
6580,1626328.0,16.0,22.0,1781.0,0.0,25.0,0.002,0.032,0.64,0.0,0.0
6581,1626329.0,7.0,23.0,1780.0,0.0,20.0,0.002,0.014,0.358974358974359,0.0,0.0
6582,1626348.0,9.0,42.0,1761.0,0.0,103.0,0.0001,0.0009000000000000001,0.005059021922428331,0.0,0.0
6583,1626349.0,5.0,43.0,1760.0,0.0,128.0,0.0001,0.0005,0.0039745627980922104,0.0,0.0
6584,1626401.0,3.0,95.0,1708.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0
6585,1628132.0,13.0,22.0,1782.0,0.0,59.0,0.002,0.026000000000000002,0.2280701754385965,0.0,0.0
6586,1628133.0,9.0,23.0,1781.0,0.0,25.0,0.002,0.018000000000000002,0.36000000000000004,0.0,0.0
6587,1629937.0,8.0,22.0,1783.0,0.0,31.0,0.002,0.016,0.25806451612903225,0.0,0.0
6588,1629938.0,42.0,23.0,1782.0,0.0,59.0,0.002,0.084,0.736842105263158,0.0,0.0
6589,1631742.0,9.0,21.0,1785.0,0.0,108.0,0.001,0.009000000000000001,0.043478260869565216,0.0,0.0
6590,1631743.0,8.0,22.0,1784.0,0.0,31.0,0.002,0.016,0.24242424242424243,0.0,0.0
6591,1631744.0,23.0,23.0,1783.0,0.0,31.0,0.002,0.046,0.7419354838709677,0.0,0.0
6592,1633549.0,28.0,21.0,1786.0,0.0,92.0,0.001,0.028,0.1794871794871795,0.0,0.0
6593,1633550.0,74.0,22.0,1785.0,0.0,108.0,0.002,0.148,0.714975845410628,0.0,0.0
6594,1633551.0,19.0,23.0,1784.0,0.0,31.0,0.002,0.038,0.5757575757575757,0.0,0.0
6595,1633618.0,32.0,90.0,1717.0,0.0,717.0,0.0001,0.0032,0.002851795740130113,0.0,0.0
6596,1635347.0,7.0,11.0,1797.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0
6597,1635357.0,6.0,21.0,1787.0,0.0,116.0,0.001,0.006,0.022058823529411763,0.0,0.0
6598,1635358.0,60.0,22.0,1786.0,0.0,92.0,0.002,0.12,0.7692307692307692,0.0,0.0
6599,1635359.0,25.0,23.0,1785.0,0.0,108.0,0.002,0.05,0.24154589371980675,0.0,0.0
6600,1635360.0,4.0,24.0,1784.0,0.0,31.0,0.003,0.012,0.18181818181818182,0.0,0.0
6601,1637167.0,16.0,22.0,1787.0,0.0,116.0,0.002,0.032,0.11764705882352941,0.0,0.0
6602,1637168.0,4.0,23.0,1786.0,0.0,92.0,0.002,0.008,0.05128205128205128,0.0,0.0
6603,1638976.0,3.0,21.0,1789.0,0.0,51.0,0.001,0.003,0.030303030303030304,0.0,0.0
6604,1638977.0,2.0,22.0,1788.0,0.0,34.0,0.002,0.004,0.05405405405405405,0.0,0.0
6605,1638978.0,48.0,23.0,1787.0,0.0,116.0,0.002,0.096,0.3529411764705882,0.0,0.0
6606,1639045.0,2761.0,90.0,1720.0,0.0,6259.0,0.0001,0.2761,0.2713246855345912,0.0,0.0
6607,1640777.0,25.0,11.0,1800.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0
6608,1640787.0,104.0,21.0,1790.0,0.0,372.0,0.001,0.10400000000000001,0.15781487101669198,0.0,0.0
6609,1640788.0,36.0,22.0,1789.0,0.0,51.0,0.002,0.07200000000000001,0.7272727272727273,0.0,0.0
6610,1640789.0,26.0,23.0,1788.0,0.0,34.0,0.002,0.052000000000000005,0.7027027027027026,0.0,0.0
6611,1640790.0,46.0,24.0,1787.0,0.0,116.0,0.003,0.138,0.5073529411764706,0.0,0.0
6612,1640856.0,10.0,90.0,1721.0,0.0,71.0,0.0001,0.001,0.013698630136986302,0.0,0.0
6613,1642589.0,5.0,11.0,1801.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0
6614,1642599.0,21.0,21.0,1791.0,0.0,112.0,0.001,0.021,0.12034383954154729,0.0,0.0
6615,1642600.0,139.0,22.0,1790.0,0.0,372.0,0.002,0.278,0.42185128983308046,0.0,0.0
6616,1642601.0,12.0,23.0,1789.0,0.0,51.0,0.002,0.024,0.24242424242424243,0.0,0.0
6617,1642602.0,6.0,24.0,1788.0,0.0,34.0,0.003,0.018000000000000002,0.24324324324324323,0.0,0.0
6618,1642620.0,8.0,42.0,1770.0,0.0,62.0,0.0001,0.0008,0.00984009840098401,0.0,0.0
6619,1644412.0,115.0,21.0,1792.0,0.0,2921.0,0.001,0.115,0.2629172382258802,0.0,0.0
6620,1644413.0,67.0,22.0,1791.0,0.0,112.0,0.002,0.134,0.7679083094555875,0.0,0.0
6621,1644414.0,110.0,23.0,1790.0,0.0,372.0,0.002,0.22,0.33383915022761756,0.0,0.0
6622,1646226.0,82.0,21.0,1793.0,0.0,296.0,0.001,0.082,0.21320852834113366,0.0,0.0
6623,1646227.0,17.0,22.0,1792.0,0.0,2921.0,0.002,0.034,0.07773205304069503,0.0,0.0
6624,1646228.0,9.0,23.0,1791.0,0.0,112.0,0.002,0.018000000000000002,0.1031518624641834,0.0,0.0
6625,1646229.0,19.0,24.0,1790.0,0.0,372.0,0.003,0.057,0.08649468892261002,0.0,0.0
6626,1648042.0,107.0,22.0,1793.0,0.0,296.0,0.002,0.214,0.5564222568902756,0.0,0.0
6627,1648043.0,5.0,23.0,1792.0,0.0,2921.0,0.002,0.01,0.022862368541380886,0.0,0.0
6628,1648115.0,19.0,95.0,1720.0,0.0,6259.0,0.0,0.0,0.0,0.0,0.0
6629,1649858.0,36.0,22.0,1794.0,0.0,36.0,0.002,0.07200000000000001,1.0,0.0,0.0
6630,1649859.0,41.0,23.0,1793.0,0.0,296.0,0.002,0.082,0.21320852834113366,0.0,0.0
6631,1651674.0,2.0,21.0,1796.0,0.0,53.0,0.001,0.002,0.01923076923076923,0.0,0.0
6632,1651675.0,44.0,22.0,1795.0,0.0,44.0,0.002,0.088,1.0,0.0,0.0
6633,1653492.0,125.0,21.0,1797.0,0.0,296.0,0.001,0.125,0.2720940356987375,0.0,0.0
6634,1653493.0,31.0,22.0,1796.0,0.0,53.0,0.002,0.062,0.5961538461538461,0.0,0.0
6635,1653523.0,13.0,52.0,1766.0,0.0,1274.0,0.0001,0.0013000000000000002,0.0006607033949989836,0.0,0.0
6636,1655311.0,15.0,21.0,1798.0,0.0,54.0,0.001,0.015,0.15957446808510636,0.0,0.0
